# omega0=1, alpha=3
# theta0=3.14159, theta_dot0=0
# t_start=0, t_end=50, h=0.00911928
#   t          x(t)                 v(t)       
3.620354959289238e+01 3.001721820519798e+00 -4.224121959566073e-02
3.629474241302561e+01 2.997816474729367e+00 -4.341434178762316e-02
3.638593523315884e+01 2.993802694363151e+00 -4.461949447546990e-02
3.647712805329207e+01 2.989677520882577e+00 -4.585750488138890e-02
3.656832087342530e+01 2.985437919525928e+00 -4.712921747574818e-02
3.665951369355853e+01 2.981080777735790e+00 -4.843549396287911e-02
3.675070651369176e+01 2.976602903589638e+00 -4.977721322547904e-02
3.684189933382499e+01 2.972001024237548e+00 -5.115527122321845e-02
3.693309215395822e+01 2.967271784351433e+00 -5.257058084077223e-02
3.702428497409145e+01 2.962411744590623e+00 -5.402407168010624e-02
3.711547779422468e+01 2.957417380089151e+00 -5.551668979143320e-02
3.720667061435791e+01 2.952285078970594e+00 -5.704939733680907e-02
3.729786343449114e+01 2.947011140896906e+00 -5.862317217986846e-02
3.738905625462437e+01 2.941591775658297e+00 -6.023900739469534e-02
3.748024907475760e+01 2.936023101811881e+00 -6.189791068629147e-02
3.757144189489083e+01 2.930301145377487e+00 -6.360090371454183e-02
3.766263471502406e+01 2.924421838599873e+00 -6.534902131297828e-02
3.775382753515729e+01 2.918381018787313e+00 -6.714331059301304e-02
3.784502035529052e+01 2.912174427237479e+00 -6.898482992365214e-02
3.793621317542375e+01 2.905797708262452e+00 -7.087464777600208e-02
3.802740599555698e+01 2.899246408325686e+00 -7.281384142115742e-02
3.811859881569021e+01 2.892515975304877e+00 -7.480349546929724e-02
3.820979163582344e+01 2.885601757895773e+00 -7.684470023703088e-02
3.830098445595667e+01 2.878499005173231e+00 -7.893854992921794e-02
3.839217727608990e+01 2.871202866327080e+00 -8.108614062064802e-02
3.848337009622313e+01 2.863708390591764e+00 -8.328856802210506e-02
3.857456291635636e+01 2.856010527390140e+00 -8.554692501446641e-02
3.866575573648959e+01 2.848104126713389e+00 -8.786229893360116e-02
3.875694855662282e+01 2.839983939760558e+00 -9.023576858794620e-02
3.884814137675605e+01 2.831644619863002e+00 -9.266840098975840e-02
3.893933419688928e+01 2.823080723720702e+00 -9.516124778018040e-02
3.903052701702251e+01 2.814286712979354e+00 -9.771534132742618e-02
3.912171983715574e+01 2.805256956178977e+00 -1.003316904766080e-01
3.921291265728897e+01 2.795985731106837e+00 -1.030112759290052e-01
3.930410547742220e+01 2.786467227589517e+00 -1.057550452279351e-01
3.939529829755543e+01 2.776695550761051e+00 -1.085639073278586e-01
3.948649111768867e+01 2.766664724846234e+00 -1.114387267229503e-01
3.957768393782190e+01 2.756368697500352e+00 -1.143803171111330e-01
3.966887675795513e+01 2.745801344748806e+00 -1.173894345695368e-01
3.976006957808836e+01 2.734956476572274e+00 -1.204667702175435e-01
3.985126239822159e+01 2.723827843185194e+00 -1.236129423440547e-01
3.994245521835482e+01 2.712409142057489e+00 -1.268284879764290e-01
4.003364803848805e+01 2.700694025731405e+00 -1.301138538697137e-01
4.012484085862128e+01 2.688676110487271e+00 -1.334693868964199e-01
4.021603367875451e+01 2.676348985913638e+00 -1.368953238192089e-01
4.030722649888774e+01 2.663706225438809e+00 -1.403917804315410e-01
4.039841931902097e+01 2.650741397881929e+00 -1.439587400546666e-01
4.048961213915420e+01 2.637448080082722e+00 -1.475960413833765e-01
4.058080495928743e+01 2.623819870669429e+00 -1.513033656777670e-01
4.067199777942066e+01 2.609850405024495e+00 -1.550802233039907e-01
4.076319059955389e+01 2.595533371506984e+00 -1.589259396336455e-01
4.085438341968712e+01 2.580862528989494e+00 -1.628396403191848e-01
4.094557623982035e+01 2.565831725765325e+00 -1.668202359715994e-01
4.103676905995358e+01 2.550434919878862e+00 -1.708664062766989e-01
4.112796188008681e+01 2.534666200928256e+00 -1.749765835976890e-01
4.121915470022004e+01 2.518519813384628e+00 -1.791489361244581e-01
4.131034752035327e+01 2.501990181465819e+00 -1.833813506441015e-01
4.140154034048650e+01 2.485071935595256e+00 -1.876714150227556e-01
4.149273316061973e+01 2.467759940467513e+00 -1.920164005057933e-01
4.158392598075296e+01 2.450049324731566e+00 -1.964132439618212e-01
4.167511880088619e+01 2.431935512290377e+00 -2.008585302156529e-01
4.176631162101942e+01 2.413414255201301e+00 -2.053484746364202e-01
4.185750444115265e+01 2.394481668145640e+00 -2.098789061690569e-01
4.194869726128588e+01 2.375134264417444e+00 -2.144452510203377e-01
4.203989008141911e+01 2.355368993361354e+00 -2.190425172342148e-01
4.213108290155234e+01 2.335183279166787e+00 -2.236652804149841e-01
4.222227572168557e+01 2.314575060901089e+00 -2.283076708804381e-01
4.231346854181880e+01 2.293542833637529e+00 -2.329633625500717e-01
4.240466136195203e+01 2.272085690505149e+00 -2.376255638950252e-01
4.249585418208526e+01 2.250203365456827e+00 -2.422870112960560e-01
4.258704700221849e+01 2.227896276519498e+00 -2.469399651726649e-01
4.267823982235172e+01 2.205165569256764e+00 -2.515762092596769e-01
4.276943264248495e+01 2.182013160139355e+00 -2.561870534161664e-01
4.286062546261818e+01 2.158441779483631e+00 -2.607633403546110e-01
4.295181828275141e+01 2.134455013583052e+00 -2.652954566745198e-01
4.304301110288464e+01 2.110057345622964e+00 -2.697733485734636e-01
4.313420392301787e+01 2.085254194935861e+00 -2.741865425884008e-01
4.322539674315110e+01 2.060051954123420e+00 -2.785241716904729e-01
4.331658956328433e+01 2.034458023543839e+00 -2.827750070161859e-01
4.340778238341756e+01 2.008480842639505e+00 -2.869274954663757e-01
4.349897520355079e+01 1.982129917561702e+00 -2.909698033411079e-01
4.359016802368402e+01 1.955415844537065e+00 -2.948898661034545e-01
4.368136084381725e+01 1.928350328415897e+00 -2.986754442780450e-01
4.377255366395048e+01 1.900946195846328e+00 -3.023141853919093e-01
4.386374648408371e+01 1.873217402531624e+00 -3.057936917563546e-01
4.395493930421694e+01 1.845179034051594e+00 -3.091015937708654e-01
4.404613212435017e+01 1.816847299763806e+00 -3.122256283052024e-01
4.413732494448340e+01 1.788239519346649e+00 -3.151537215864252e-01
4.422851776461663e+01 1.759374101604559e+00 -3.178740758864018e-01
4.431971058474986e+01 1.730270515225887e+00 -3.203752591758429e-01
4.441090340488309e+01 1.700949251265644e+00 -3.226462967867812e-01
4.450209622501632e+01 1.671431777218069e+00 -3.246767640107155e-01
4.459328904514955e+01 1.641740482646511e+00 -3.264568784585602e-01
4.468448186528278e+01 1.611898616449101e+00 -3.279775909252614e-01
4.477567468541601e+01 1.581930215956340e+00 -3.292306734405075e-01
4.486686750554924e+01 1.551860028178788e+00 -3.302088031510315e-01
4.495806032568247e+01 1.521713423647150e+00 -3.309056406727351e-01
4.504925314581570e+01 1.491516303410370e+00 -3.313159015746596e-01
4.514044596594893e+01 1.461294999877059e+00 -3.314354197132041e-01
4.523163878608216e+01 1.431076172298602e+00 -3.312612012244515e-01
4.532283160621540e+01 1.400886697795731e+00 -3.307914681043433e-01
4.541402442634863e+01 1.370753558921162e+00 -3.300256904589129e-01
4.550521724648186e+01 1.340703728826629e+00 -3.289646066868368e-01
4.559641006661509e+01 1.310764055160784e+00 -3.276102310600297e-01
4.568760288674832e+01 1.280961143863146e+00 -3.259658483897619e-01
4.577879570688155e+01 1.251321244037215e+00 -3.240359956998251e-01
4.586998852701478e+01 1.221870135082070e+00 -3.218264310680523e-01
4.596118134714801e+01 1.192633017236177e+00 -3.193440900360826e-01
4.605237416728124e+01 1.163634406640047e+00 -3.165970302176871e-01
4.614356698741447e+01 1.134898035956954e+00 -3.135943649515021e-01
4.623475980754770e+01 1.106446761504734e+00 -3.103461870384478e-01
4.632595262768093e+01 1.078302477748946e+00 -3.068634837720103e-01
4.641714544781416e+01 1.050486039891002e+00 -3.031580446065082e-01
4.650833826794739e+01 1.023017195157267e+00 -2.992423629111849e-01
4.659953108808062e+01 9.959145232597573e-01 -2.951295333244690e-01
4.669072390821385e+01 9.691953863593805e-01 -2.908331462523511e-01
4.678191672834708e+01 9.428758887218551e-01 -2.863671810481350e-01
4.687310954848031e+01 9.169708461179160e-01 -2.817458993696420e-01
4.696430236861354e+01 8.914937648860571e-01 -2.769837401371802e-01
4.705549518874677e+01 8.664568304506648e-01 -2.720952174149749e-01
4.714668800888000e+01 8.418709049732633e-01 -2.670948224147760e-01
4.723788082901323e+01 8.177455337116615e-01 -2.619969306779166e-01
4.732907364914646e+01 7.940889595724769e-01 -2.568157153363458e-01
4.742026646927969e+01 7.709081452678286e-01 -2.515650671892686e-01
4.751145928941292e+01 7.482088024274218e-01 -2.462585221649793e-01
4.760265210954615e+01 7.259954269728861e-01 -2.409091965719111e-01
4.769384492967938e+01 7.042713400317280e-01 -2.355297303829810e-01
4.778503774981261e+01 6.830387336529659e-01 -2.301322386465460e-01
4.787623056994584e+01 6.622987205844211e-01 -2.247282709786023e-01
4.796742339007907e+01 6.420513873815694e-01 -2.193287789664698e-01
4.805861621021230e+01 6.222958501384094e-01 -2.139440912056476e-01
4.814980903034553e+01 6.030303121605015e-01 -2.085838955996910e-01
4.824100185047876e+01 5.842521229376291e-01 -2.032572284781428e-01
4.833219467061199e+01 5.659578378168758e-01 -1.979724700295110e-01
4.842338749074522e+01 5.481432778248261e-01 -1.927373455043523e-01
4.851458031087845e+01 5.308035891386141e-01 -1.875589316166482e-01
4.860577313101168e+01 5.139333017583974e-01 -1.824436675585386e-01
4.869696595114491e+01 4.975263869872945e-01 -1.773973700426055e-01
4.878815877127814e+01 4.815763133778821e-01 -1.724252517956509e-01
4.887935159141137e+01 4.660761008560830e-01 -1.675319429466358e-01
4.897054441154460e+01 4.510183727829645e-01 -1.627215147774813e-01
4.906173723167783e+01 4.363954057620112e-01 -1.579975053372010e-01
4.915293005181106e+01 4.221991770433663e-01 -1.533629464558383e-01
4.924412287194429e+01 4.084214094170600e-01 -1.488203917335668e-01
4.933531569207752e+01 3.950536135241169e-01 -1.443719451208622e-01
4.942650851221075e+01 3.820871275475954e-01 -1.400192897467986e-01
4.951770133234398e+01 3.695131542750103e-01 -1.357637166933757e-01
4.960889415247721e+01 3.573227955493192e-01 -1.316061534535782e-01
4.970008697261044e+01 3.455070841478150e-01 -1.275471918490272e-01
4.979127979274367e+01 3.340570131470492e-01 -1.235871152191267e-01
4.988247261287690e+01 3.229635628475072e-01 -1.197259247272169e-01
4.997366543301013e+01 3.122177253444199e-01 -1.159633646601853e-01

